ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
0;0.000000;0.000000;510.000000;0.000000;0;0.000000;
5;0.000000;0.000000;510.000000;0.000000;0;0.000000;
9;0.000000;0.000000;510.000000;0.000000;0;0.000000;
14;0.000000;0.000000;510.000000;0.000000;0;0.000000;
18;0.000000;0.000000;510.000000;0.000000;0;0.000000;
22;0.000000;0.000000;510.000000;0.000000;0;0.000000;
27;0.000000;0.000000;510.000000;0.000000;0;0.000000;
31;0.000000;0.000000;510.000000;0.000000;0;0.000000;
36;0.000000;0.000000;510.000000;0.000000;0;0.000000;
40;0.000000;0.000000;510.000000;0.000000;0;0.000000;
44;0.000000;0.000000;510.000000;0.000000;0;0.000000;
48;0.000000;0.000000;510.000000;0.000000;0;0.000000;
53;0.000000;0.000000;510.000000;0.000000;0;0.000000;
57;0.000000;0.000000;510.000000;0.000000;0;0.000000;
60;0.000000;0.000000;510.000000;0.000000;0;0.000000;
65;0.000000;0.000000;510.000000;0.000000;0;0.000000;
69;0.000000;0.000000;510.000000;0.000000;0;0.000000;
74;0.000000;0.000000;510.000000;0.000000;0;0.000000;
78;0.000000;0.000000;510.000000;0.000000;0;0.000000;
82;0.000000;0.000000;510.000000;0.000000;0;0.000000;
87;0.000000;0.000000;510.000000;0.000000;0;0.000000;
91;0.000000;0.000000;510.000000;0.000000;0;0.000000;
95;0.000000;0.000000;510.000000;0.000000;0;0.000000;
100;0.000000;0.000000;510.000000;0.000000;0;0.000000;
104;0.000000;0.000000;510.000000;0.000000;0;0.000000;
109;0.000000;0.000000;510.000000;0.000000;0;0.000000;
113;0.000000;0.000000;510.000000;0.000000;0;0.000000;
117;0.000000;0.000000;510.000000;0.000000;0;0.000000;
121;0.000000;0.000000;510.000000;0.000000;0;0.000000;
125;0.000000;0.000000;510.000000;0.000000;0;0.000000;
129;0.000000;0.000000;510.000000;0.000000;0;0.000000;
134;0.000000;0.000000;510.000000;0.000000;0;0.000000;
138;0.000000;0.000000;510.000000;0.000000;0;0.000000;
142;0.000000;0.000000;510.000000;0.000000;0;0.000000;
147;0.000000;0.000000;510.000000;0.000000;0;0.000000;
151;0.000000;0.000000;510.000000;0.000000;0;0.000000;
155;0.000000;0.000000;510.000000;0.000000;0;0.000000;
159;0.000000;0.000000;510.000000;0.000000;0;0.000000;
164;0.000000;0.000000;510.000000;0.000000;0;0.000000;
